datetime,2096287_LEVEL,2096287_TEMPERATURE,2096282_LEVEL,2096282_TEMPERATURE,2095778_LEVEL,2095778_TEMPERATURE,2094825_LEVEL,2094825_TEMPERATURE,2096276_LEVEL,2096276_TEMPERATURE,2087805_LEVEL,2087805_TEMPERATURE,2084966_LEVEL,2084966_TEMPERATURE,2095028_LEVEL,2095028_TEMPERATURE,2083447_LEVEL,2083447_TEMPERATURE,2096272_LEVEL,2096272_TEMPERATURE,2095779_LEVEL,2095779_TEMPERATURE,2093378_LEVEL,2093378_TEMPERATURE,2095772_LEVEL,2095772_TEMPERATURE,2096267_LEVEL,2096267_TEMPERATURE,2084838_LEVEL,2084838_TEMPERATURE
2018-11-16 17:00:00,99.9651,20.928,98.5076,20.07,99.1973,11.994000000000002,99.2868,20.262,98.5106,22.781,99.007,22.4,99.103,23.3,106.519,21.368000000000002,227.462,20.912,99.0605,11.218,142.275,20.44,98.6052,16.983,99.1953,14.935,109.596,21.635,105.921,17.8
2018-11-16 17:15:00,99.9814,20.927,98.5156,20.059,99.2069,12.023,99.2929,20.257,98.517,22.781,99.001,22.3,99.116,23.3,106.53,21.366999999999997,227.465,20.913,99.0719,11.062999999999999,142.276,20.44,98.6117,16.987000000000002,99.2027,14.915,109.606,21.635,105.929,17.8
2018-11-16 17:30:00,99.9907,20.928,98.5176,20.049,99.208,12.03,99.2987,20.253,98.5197,22.781,99.007,22.3,99.117,23.3,106.531,21.368000000000002,227.47,20.912,99.0711,10.887,142.268,20.44,98.6125,16.991,99.207,14.894,109.609,21.634,105.93700000000001,17.8
2018-11-16 17:45:00,99.9878,20.927,98.5084,20.039,99.2034,12.014000000000001,99.2888,20.249000000000002,98.5143,22.78,98.995,22.3,99.111,23.3,106.532,21.368000000000002,227.43,20.912,99.0637,10.708,142.251,20.44,98.6073,16.996,99.1989,14.888,109.612,21.634,105.931,17.8
2018-11-16 18:00:00,100.006,20.928,98.5197,20.03,99.213,11.985999999999999,99.3009,20.245,98.5201,22.78,99.008,22.3,99.117,23.3,106.53,21.368000000000002,227.442,20.912,99.0708,10.532,142.252,20.441,98.616,17.002,99.2083,14.887,109.614,21.633000000000003,105.93700000000001,17.8
2018-11-16 18:15:00,100.042,20.928,98.5214,20.023,99.2171,11.967,99.3077,20.242,98.5225,22.78,99.01700000000001,22.3,99.124,23.3,106.528,21.368000000000002,227.423,20.912,99.0759,10.357999999999999,142.244,20.441,98.6188,17.01,99.2132,14.88,109.61,21.633000000000003,105.945,17.8
2018-11-16 18:30:00,100.041,20.928,98.5332,20.012,99.2255,11.960999999999999,99.3158,20.238,98.5314,22.779,99.023,22.3,99.135,23.3,106.562,21.366999999999997,227.412,20.912,99.0808,10.193999999999999,142.234,20.441,98.6281,17.017,99.22,14.877,109.646,21.631999999999998,105.954,17.8
2018-11-16 18:45:00,100.038,20.929000000000002,98.5353,20.004,99.2364,11.97,99.3243,20.234,98.5425,22.779,99.037,22.3,99.147,23.3,106.551,21.368000000000002,227.425,20.912,99.0902,10.033999999999999,142.225,20.441,98.6356,17.025,99.2315,14.868,109.651,21.631999999999998,105.96700000000001,17.8
2018-11-16 19:00:00,100.035,20.928,98.5455,19.998,99.245,11.97,99.3366,20.23,98.5475,22.778000000000002,99.041,22.3,99.15299999999999,23.3,106.556,21.366999999999997,227.434,20.912,99.0988,9.885,142.214,20.441,98.6418,17.033,99.2421,14.863,109.662,21.631,105.977,17.8
2018-11-16 19:15:00,100.046,20.928,98.5561,19.989,99.2535,11.975999999999999,99.3422,20.226,98.5587,22.776999999999997,99.051,22.3,99.161,23.3,106.572,21.366999999999997,227.443,20.913,99.1036,9.732000000000001,142.212,20.442,98.6492,17.041,99.2474,14.853,109.695,21.63,105.984,17.8
2018-11-16 19:30:00,100.057,20.928,98.5651,19.98,99.266,11.972999999999999,99.3563,20.222,98.5688,22.776999999999997,99.061,22.3,99.175,23.3,106.591,21.366999999999997,227.442,20.912,99.1186,9.588,142.205,20.442,98.6636,17.05,99.2603,14.845,109.724,21.629,105.986,17.7
2018-11-16 19:45:00,100.074,20.929000000000002,98.5684,19.975,99.2732,11.974,99.3618,20.217,98.5747,22.776999999999997,99.072,22.3,99.181,23.3,106.588,21.366,227.436,20.913,99.1228,9.458,142.189,20.442,98.6708,17.058,99.2667,14.839,109.737,21.629,105.994,17.7
2018-11-16 20:00:00,100.077,20.928,98.5764,19.968,99.2741,11.97,99.3632,20.214000000000002,98.5777,22.776,99.074,22.3,99.182,23.3,106.606,21.366,227.454,20.913,99.1216,9.325,142.174,20.442,98.6727,17.067,99.2672,14.835,109.751,21.628,105.99600000000001,17.7
2018-11-16 20:15:00,100.082,20.929000000000002,98.5765,19.961,99.2782,11.958,99.3729,20.209,98.5787,22.775,99.07799999999999,22.3,99.189,23.3,106.602,21.366,227.466,20.912,99.1297,9.192,142.158,20.442,98.6736,17.075,99.2753,14.824000000000002,109.758,21.628,106.00399999999999,17.7
2018-11-16 20:30:00,100.078,20.929000000000002,98.5819,19.954,99.2784,11.945,99.3748,20.206,98.5802,22.775,99.08200000000001,22.3,99.19,23.3,106.611,21.365,227.461,20.912,99.1324,9.052999999999999,142.135,20.442999999999998,98.6791,17.083,99.2745,14.815,109.762,21.627,106.005,17.7
2018-11-16 20:45:00,100.109,20.929000000000002,98.5868,19.948,99.2918,11.943,99.3807,20.201,98.591,22.774,99.09,22.3,99.182,23.2,106.621,21.365,227.442,20.912,99.1382,8.935,142.116,20.442999999999998,98.6843,17.09,99.2859,14.806,109.778,21.627,106.01100000000001,17.7
2018-11-16 21:00:00,100.118,20.929000000000002,98.5995,19.94,99.2985,11.924000000000001,99.3895,20.197,98.5979,22.773000000000003,99.101,22.3,99.191,23.2,106.632,21.365,227.448,20.912,99.1497,8.807,142.103,20.444000000000003,98.6916,17.097,99.2949,14.805,109.792,21.625,106.025,17.7
2018-11-16 21:15:00,100.116,20.929000000000002,98.5968,19.933,99.3001,11.909,99.3943,20.194000000000003,98.5989,22.773000000000003,99.1,22.3,99.195,23.2,106.644,21.364,227.439,20.912,99.148,8.681000000000001,142.081,20.444000000000003,98.6946,17.104,99.2959,14.800999999999998,109.796,21.625,106.025,17.7
2018-11-16 21:30:00,100.128,20.929000000000002,98.6113,19.927,99.3078,11.897,99.4035,20.189,98.6078,22.772,99.113,22.3,99.208,23.2,106.657,21.364,227.448,20.912,99.1574,8.58,142.076,20.444000000000003,98.7063,17.11,99.3053,14.815999999999999,109.814,21.624000000000002,106.035,17.7
2018-11-16 21:45:00,100.125,20.929000000000002,98.6195,19.921,99.3202,11.88,99.4143,20.187,98.6203,22.771,99.12299999999999,22.3,99.213,23.2,106.665,21.364,227.459,20.912,99.1718,8.482999999999999,142.065,20.445,98.7157,17.116,99.3164,14.818,109.827,21.623,106.04799999999999,17.7
2018-11-16 22:00:00,100.132,20.929000000000002,98.6282,19.914,99.3316,11.855,99.4216,20.183,98.6239,22.771,99.131,22.3,99.225,23.2,106.677,21.363000000000003,227.464,20.912,99.1771,8.377,142.06,20.445,98.7224,17.121,99.3281,14.814,109.838,21.622,106.06,17.7
2018-11-16 22:15:00,100.125,20.929000000000002,98.625,19.909000000000002,99.3266,11.837,99.4194,20.178,98.6268,22.77,99.131,22.3,99.22399999999999,23.2,106.678,21.363000000000003,227.419,20.912,99.1777,8.275,142.035,20.445,98.7235,17.125999999999998,99.3233,14.81,109.839,21.622,106.054,17.7
2018-11-16 22:30:00,100.12,20.929000000000002,98.6208,19.902,99.325,11.847999999999999,99.4187,20.175,98.6247,22.769000000000002,99.126,22.3,99.223,23.2,106.673,21.362,227.393,20.912,99.1764,8.187999999999999,142.02,20.445,98.717,17.13,99.3207,14.808,109.836,21.621,106.052,17.7
2018-11-16 22:45:00,100.122,20.929000000000002,98.6236,19.895,99.3294,11.847000000000001,99.4194,20.171,98.6251,22.768,99.133,22.3,99.226,23.2,106.674,21.361,227.369,20.912,99.1741,8.124,142.008,20.445,98.7203,17.132,99.3262,14.799000000000001,109.842,21.62,106.057,17.7
2018-11-16 23:00:00,100.126,20.929000000000002,98.6263,19.89,99.3318,11.839,99.4271,20.166,98.6304,22.768,99.135,22.3,99.235,23.2,106.688,21.361,227.357,20.912,99.1847,8.042,141.993,20.445,98.7256,17.135,99.3298,14.795,109.858,21.62,106.064,17.7
2018-11-16 23:15:00,100.126,20.93,98.6345,19.883,99.3373,11.823,99.4311,20.163,98.6373,22.767,99.14299999999999,22.3,99.235,23.2,106.705,21.361,227.346,20.912,99.1879,7.944,141.983,20.445,98.7343,17.136,99.3351,14.790999999999999,109.875,21.619,106.07,17.7
2018-11-16 23:30:00,100.135,20.93,98.6376,19.877,99.3426,11.795,99.439,20.159000000000002,98.6399,22.766,99.146,22.3,99.241,23.2,106.712,21.36,227.334,20.912,99.1921,7.855,141.976,20.445,98.7369,17.137999999999998,99.3416,14.794,109.886,21.618000000000002,106.074,17.7
2018-11-16 23:45:00,100.135,20.93,98.6431,19.872,99.3502,11.754000000000001,99.4447,20.156,98.6494,22.765,99.15700000000001,22.3,99.25,23.2,106.718,21.359,227.325,20.912,99.199,7.765,141.968,20.445999999999998,98.7431,17.137999999999998,99.3466,14.788,109.89,21.616999999999997,106.08,17.7
2018-11-17 00:00:00,100.147,20.93,98.6483,19.866,99.3562,11.735,99.4509,20.153,98.6555,22.765,99.16,22.3,99.25200000000001,23.2,106.731,21.359,227.323,20.912,99.2052,7.678999999999999,141.963,20.445999999999998,98.7507,17.139,99.3529,14.789000000000001,109.906,21.616999999999997,106.086,17.7
2018-11-17 00:15:00,100.145,20.93,98.6511,19.86,99.3551,11.722999999999999,99.4506,20.149,98.6532,22.764,99.164,22.3,99.255,23.2,106.735,21.359,227.324,20.912,99.205,7.601,141.946,20.445999999999998,98.7495,17.137999999999998,99.352,14.783,109.909,21.616999999999997,106.086,17.7
2018-11-17 00:30:00,100.154,20.93,98.6508,19.857,99.3605,11.706,99.4536,20.145,98.6534,22.763,99.167,22.3,99.258,23.2,106.741,21.358,227.327,20.912,99.2089,7.525,141.943,20.445999999999998,98.7493,17.137,99.3558,14.780999999999999,109.907,21.616,106.089,17.7
2018-11-17 00:45:00,100.153,20.930999999999997,98.6493,19.851,99.359,11.687999999999999,99.4514,20.142,98.6576,22.761999999999997,99.164,22.3,99.26100000000001,23.2,106.745,21.358,227.313,20.912,99.2055,7.457000000000001,141.93,20.445999999999998,98.751,17.136,99.3585,14.777000000000001,109.914,21.615,106.09,17.7
2018-11-17 01:00:00,100.157,20.930999999999997,98.6596,19.845,99.3682,11.655999999999999,99.4599,20.137999999999998,98.6622,22.761,99.17200000000001,22.3,99.26700000000001,23.2,106.759,21.357,227.309,20.912,99.2164,7.379,141.933,20.445999999999998,98.758,17.134,99.3653,14.774000000000001,109.926,21.614,106.09899999999999,17.7
2018-11-17 01:15:00,100.162,20.93,98.6656,19.840999999999998,99.3738,11.629000000000001,99.4678,20.134,98.6687,22.76,99.177,22.3,99.26799999999999,23.2,106.766,21.357,227.299,20.912,99.2217,7.303,141.935,20.447,98.7615,17.132,99.3693,14.772,109.935,21.614,106.105,17.7
2018-11-17 01:30:00,100.157,20.93,98.6608,19.838,99.3696,11.617,99.4626,20.132,98.6648,22.76,99.17299999999999,22.3,99.266,23.2,106.762,21.355999999999998,227.256,20.912,99.2172,7.227,141.923,20.447,98.7594,17.129,99.3652,14.770999999999999,109.931,21.613000000000003,106.1,17.7
2018-11-17 01:45:00,100.161,20.930999999999997,98.6718,19.831,99.3789,11.595,99.4685,20.128,98.6705,22.758000000000003,99.18299999999999,22.3,99.28200000000001,23.2,106.772,21.355,227.248,20.912,99.2248,7.1579999999999995,141.93,20.447,98.7669,17.125999999999998,99.3718,14.767999999999999,109.946,21.612,106.10700000000001,17.7
2018-11-17 02:00:00,100.167,20.93,98.6689,19.827,99.3772,11.575,99.4715,20.125,98.6709,22.758000000000003,99.184,22.3,99.275,23.2,106.764,21.354,227.227,20.912,99.224,7.096,141.928,20.448,98.7675,17.122,99.3737,14.765999999999998,109.947,21.611,106.10799999999999,17.7
2018-11-17 02:15:00,100.17,20.930999999999997,98.6702,19.822,99.3762,11.547,99.4733,20.122,98.672,22.756999999999998,99.185,22.3,99.27799999999999,23.2,106.774,21.354,227.202,20.912,99.227,7.025,141.927,20.448,98.771,17.118,99.3776,14.765,109.957,21.61,106.109,17.7
2018-11-17 02:30:00,100.179,20.930999999999997,98.6742,19.817,99.3864,11.524000000000001,99.4819,20.118,98.6806,22.756,99.196,22.3,99.286,23.2,106.777,21.353,227.179,20.912,99.2354,6.9670000000000005,141.931,20.448,98.7752,17.113,99.3805,14.758,109.972,21.61,106.117,17.7
2018-11-17 02:45:00,100.188,20.930999999999997,98.6783,19.812,99.3854,11.494000000000002,99.4834,20.115,98.6793,22.755,99.181,22.2,99.285,23.2,106.781,21.351999999999997,227.168,20.912,99.2354,6.89,141.939,20.448,98.7786,17.108,99.3854,14.755,109.977,21.609,106.10600000000001,17.6
2018-11-17 03:00:00,100.188,20.930999999999997,98.6812,19.808,99.3929,11.475999999999999,99.4825,20.112000000000002,98.6875,22.754,99.185,22.2,99.29,23.2,106.781,21.351,227.148,20.912,99.2402,6.8260000000000005,141.933,20.448,98.7829,17.102,99.3874,14.759,109.978,21.608,106.11,17.6
2018-11-17 03:15:00,100.183,20.930999999999997,98.6783,19.803,99.3889,11.448,99.4811,20.11,98.6817,22.753,99.181,22.2,99.292,23.2,106.781,21.351999999999997,227.117,20.912,99.2361,6.7589999999999995,141.923,20.448,98.7769,17.096,99.385,14.755,109.979,21.608,106.109,17.6
2018-11-17 03:30:00,100.199,20.930999999999997,98.6861,19.799,99.3985,11.439,99.4936,20.105999999999998,98.6897,22.752,99.189,22.2,99.295,23.2,106.8,21.35,227.105,20.912,99.247,6.702000000000001,141.917,20.448,98.7858,17.09,99.3941,14.75,109.994,21.607,106.119,17.6
2018-11-17 03:45:00,100.199,20.930999999999997,98.6895,19.795,99.3983,11.405999999999999,99.4934,20.102999999999998,98.6877,22.750999999999998,99.19200000000001,22.2,99.3,23.2,106.8,21.349,227.089,20.912,99.2472,6.64,141.909,20.449,98.7889,17.084,99.3971,14.752,109.995,21.605999999999998,106.12200000000001,17.6
2018-11-17 04:00:00,100.197,20.932,98.6838,19.792,99.3991,11.37,99.4935,20.1,98.6887,22.75,99.196,22.2,99.302,23.2,106.798,21.349,227.067,20.912,99.2479,6.58,141.9,20.449,98.7851,17.078,99.3976,14.752,109.988,21.605,106.12299999999999,17.6
2018-11-17 04:15:00,100.207,20.930999999999997,98.6978,19.788,99.4081,11.342,99.502,20.097,98.6978,22.749000000000002,99.20100000000001,22.2,99.309,23.2,106.821,21.348000000000003,227.04,20.912,99.2516,6.511,141.895,20.449,98.7963,17.070999999999998,99.403,14.747,109.999,21.605,106.13,17.6
2018-11-17 04:30:00,100.214,20.932,98.6942,19.782,99.4096,11.312999999999999,99.5057,20.094,98.6973,22.748,99.206,22.2,99.30799999999999,23.2,106.834,21.346999999999998,227.002,20.912,99.2578,6.434,141.885,20.45,98.7939,17.063,99.4056,14.744000000000002,110.001,21.604,106.13,17.6
2018-11-17 04:45:00,100.215,20.932,98.7018,19.778,99.4147,11.294,99.5106,20.092,98.7014,22.747,99.208,22.2,99.315,23.2,106.835,21.346999999999998,226.98,20.912,99.2604,6.35,141.877,20.449,98.8,17.055,99.4093,14.744000000000002,110.0,21.604,106.134,17.6
2018-11-17 05:00:00,100.225,20.930999999999997,98.706,19.774,99.4175,11.257,99.5154,20.089000000000002,98.7077,22.747,99.21700000000001,22.2,99.322,23.2,106.832,21.346,226.96,20.912,99.2678,6.282,141.87,20.45,98.8045,17.047,99.4163,14.745999999999999,110.0,21.601999999999997,106.147,17.6
2018-11-17 05:15:00,100.233,20.930999999999997,98.7149,19.77,99.4295,11.232999999999999,99.5252,20.086,98.7188,22.745,99.225,22.2,99.33200000000001,23.2,106.84,21.346,226.967,20.912,99.2811,6.215,141.865,20.45,98.8134,17.039,99.4256,14.75,110.015,21.601999999999997,106.155,17.6
2018-11-17 05:30:00,100.235,20.932,98.7218,19.767,99.4351,11.196,99.5311,20.084,98.7227,22.745,99.229,22.2,99.336,23.2,106.84,21.345,226.961,20.912,99.2864,6.141,141.859,20.45,98.8222,17.031,99.4309,14.742,110.01,21.601,106.161,17.6
2018-11-17 05:45:00,100.246,20.932,98.7277,19.762999999999998,99.4384,11.161,99.5335,20.081,98.7269,22.743000000000002,99.235,22.2,99.34,23.2,106.847,21.344,226.945,20.912,99.2873,6.077999999999999,141.855,20.45,98.8247,17.022000000000002,99.4381,14.735999999999999,110.013,21.601,106.166,17.6
2018-11-17 06:00:00,100.242,20.932,98.7281,19.76,99.4409,11.142000000000001,99.5374,20.078,98.7319,22.741999999999997,99.23700000000001,22.2,99.344,23.2,106.849,21.343000000000004,226.924,20.910999999999998,99.2884,6.018,141.839,20.45,98.8261,17.012999999999998,99.4404,14.738,110.019,21.6,106.169,17.6
2018-11-17 06:15:00,100.262,20.932,98.7385,19.755,99.4572,11.113,99.5507,20.075,98.7441,22.741,99.24799999999999,22.2,99.361,23.2,106.857,21.342,226.916,20.912,99.3062,5.9639999999999995,141.842,20.451,98.8401,17.004,99.4513,14.727,110.022,21.599,106.18,17.6
2018-11-17 06:30:00,100.274,20.933000000000003,98.7468,19.752,99.4653,11.081,99.5555,20.073,98.7527,22.741,99.256,22.2,99.36399999999999,23.2,106.862,21.342,226.909,20.912,99.3132,5.916,141.832,20.45,98.847,16.995,99.4578,14.731,110.027,21.599,106.189,17.6
2018-11-17 06:45:00,100.276,20.932,98.7506,19.748,99.4657,11.064,99.5578,20.07,98.7531,22.739,99.26,22.2,99.367,23.2,106.876,21.340999999999998,226.886,20.912,99.3155,5.86,141.825,20.451,98.8489,16.985,99.4611,14.725999999999999,110.03,21.598000000000003,106.195,17.6
2018-11-17 07:00:00,100.295,20.933000000000003,98.7568,19.745,99.4762,11.037,99.5685,20.067999999999998,98.7602,22.738000000000003,99.26799999999999,22.2,99.37799999999999,23.2,106.882,21.34,226.852,20.912,99.3241,5.79,141.824,20.451,98.8576,16.976,99.4686,14.724,110.026,21.596999999999998,106.204,17.6
2018-11-17 07:15:00,100.296,20.932,98.7668,19.74,99.4883,11.005999999999998,99.5819,20.065,98.772,22.737,99.281,22.2,99.38799999999999,23.2,106.892,21.34,226.828,20.912,99.3315,5.721,141.823,20.451,98.8683,16.965999999999998,99.4816,14.722000000000001,110.041,21.596,106.212,17.6
2018-11-17 07:30:00,100.296,20.932,98.7872,19.735,99.5033,10.98,99.5971,20.063,98.7889,22.737,99.296,22.2,99.40100000000001,23.2,106.912,21.339000000000002,226.921,20.912,99.3503,5.678999999999999,141.82,20.451,98.8834,16.956,99.4958,14.714,110.05,21.596,106.228,17.6
2018-11-17 07:45:00,100.294,20.933000000000003,98.7964,19.732,99.5119,10.99,99.6056,20.061,98.8005,22.735,99.30799999999999,22.2,99.415,23.2,106.921,21.338,226.929,20.912,99.3622,5.651,141.816,20.451,98.8966,16.945,99.5059,14.712,110.055,21.595,106.242,17.6
2018-11-17 08:00:00,100.309,20.932,98.8089,19.729,99.5229,10.981,99.6193,20.058,98.8114,22.734,99.32,22.2,99.426,23.2,106.924,21.337,226.939,20.912,99.3731,5.605,141.823,20.451,98.91,16.936,99.5179,14.710999999999999,110.072,21.594,106.25299999999999,17.6
2018-11-17 08:15:00,100.329,20.933000000000003,98.8212,19.725,99.5357,10.998,99.6277,20.055,98.8245,22.733,99.333,22.2,99.43700000000001,23.2,106.941,21.337,226.922,20.912,99.3858,5.593,141.883,20.451,98.9211,16.925,99.5298,14.716,110.083,21.593000000000004,106.26700000000001,17.6
2018-11-17 08:30:00,100.35,20.933000000000003,98.8318,19.721,99.5443,11.005999999999998,99.638,20.053,98.834,22.732,99.34,22.2,99.448,23.2,106.94,21.336,226.911,20.912,99.3981,5.6160000000000005,141.895,20.452,98.9295,16.914,99.5421,14.717,110.095,21.592,106.275,17.6
2018-11-17 08:45:00,100.374,20.933000000000003,98.8497,19.715999999999998,99.5609,11.027000000000001,99.6556,20.051,98.8505,22.730999999999998,99.36,22.2,99.46600000000001,23.2,106.959,21.336,226.911,20.912,99.4161,5.68,141.916,20.452,98.9514,16.904,99.5571,14.714,110.111,21.590999999999998,106.295,17.6
2018-11-17 09:00:00,100.38,20.933000000000003,98.8576,19.712,99.5674,11.047,99.6632,20.049,98.8611,22.73,99.367,22.2,99.473,23.2,106.969,21.334,226.909,20.912,99.4235,5.7989999999999995,141.92,20.452,98.9592,16.893,99.5641,14.716,110.122,21.590999999999998,106.29700000000001,17.6
2018-11-17 09:15:00,100.378,20.933000000000003,98.8599,19.709,99.5674,11.062000000000001,99.6593,20.046,98.8646,22.729,99.367,22.2,99.473,23.2,106.963,21.333000000000002,226.898,20.912,99.4205,5.928999999999999,141.917,20.452,98.9605,16.883,99.5633,14.72,110.122,21.59,106.29799999999999,17.6
2018-11-17 09:30:00,100.392,20.933000000000003,98.8645,19.704,99.5728,11.073,99.6658,20.044,98.867,22.728,99.37100000000001,22.2,99.478,23.2,106.968,21.331999999999997,226.885,20.912,99.4269,6.065,141.919,20.452,98.9647,16.872,99.5658,14.720999999999998,110.124,21.589000000000002,106.3,17.6
2018-11-17 09:45:00,100.426,20.933000000000003,98.8662,19.701,99.5731,11.092,99.6626,20.042,98.8665,22.726999999999997,99.37,22.2,99.476,23.2,106.966,21.331,226.877,20.912,99.4276,6.216,141.922,20.452,98.9642,16.862000000000002,99.5663,14.720999999999998,110.115,21.589000000000002,106.303,17.6
2018-11-17 10:00:00,100.431,20.933000000000003,98.8593,19.695999999999998,99.5654,11.118,99.6562,20.04,98.8633,22.726,99.365,22.2,99.47399999999999,23.2,106.963,21.331,226.854,20.912,99.4223,6.374,141.916,20.453,98.96,16.851,99.5619,14.722000000000001,110.11,21.588,106.295,17.6
2018-11-17 10:15:00,100.436,20.933000000000003,98.8593,19.694000000000003,99.5619,11.13,99.6524,20.039,98.8603,22.725,99.36,22.2,99.469,23.2,106.963,21.33,226.845,20.912,99.4201,6.5360000000000005,141.915,20.452,98.9583,16.84,99.5518,14.724,110.104,21.587,106.291,17.6
2018-11-17 10:30:00,100.431,20.933000000000003,98.8544,19.692,99.5532,11.14,99.6446,20.035999999999998,98.8571,22.724,99.354,22.2,99.46,23.2,106.956,21.329,226.831,20.912,99.417,6.705,141.907,20.453,98.9503,16.83,99.5504,14.720999999999998,110.099,21.586,106.28399999999999,17.6
2018-11-17 10:45:00,100.437,20.933000000000003,98.851,19.688,99.5444,11.117,99.6375,20.034000000000002,98.8504,22.723000000000003,99.351,22.2,99.45700000000001,23.2,106.946,21.328000000000003,226.826,20.912,99.411,6.882999999999999,141.908,20.453,98.9464,16.819000000000003,99.5453,14.724,110.093,21.585,106.28299999999999,17.6
2018-11-17 11:00:00,100.449,20.934,98.8475,19.685,99.5425,11.085999999999999,99.6341,20.032,98.8467,22.721,99.34700000000001,22.2,99.45,23.2,106.935,21.326999999999998,226.809,20.910999999999998,99.406,7.067,141.904,20.453,98.9458,16.807000000000002,99.5379,14.717,110.126,21.584,106.273,17.6
2018-11-17 11:15:00,100.447,20.934,98.8337,19.683,99.531,11.073,99.6173,20.031,98.8347,22.72,99.333,22.2,99.441,23.2,106.929,21.326,226.794,20.912,99.3918,7.251,141.89,20.453,98.9312,16.797,99.5262,14.72,110.095,21.584,106.26299999999999,17.6
2018-11-17 11:30:00,100.447,20.934,98.8198,19.679000000000002,99.5172,11.072000000000001,99.6068,20.034000000000002,98.8227,22.72,99.322,22.2,99.425,23.2,106.911,21.325,226.77,20.910999999999998,99.383,7.437,141.882,20.454,98.9174,16.785999999999998,99.5116,14.72,110.073,21.583000000000002,106.249,17.6
2018-11-17 11:45:00,100.44,20.934,98.7999,19.673,99.5012,11.075999999999999,99.5882,20.034000000000002,98.8039,22.718000000000004,99.301,22.2,99.402,23.2,106.891,21.324,226.749,20.910999999999998,99.3606,7.624,141.861,20.454,98.9016,16.774,99.4924,14.714,110.053,21.583000000000002,106.23200000000001,17.6
2018-11-17 12:00:00,100.427,20.933000000000003,98.7829,19.67,99.48,11.084000000000001,99.5645,20.034000000000002,98.7842,22.717,99.28299999999999,22.2,99.39299999999999,23.2,106.876,21.323,226.732,20.910999999999998,99.3447,7.805,141.843,20.454,98.8799,16.765,99.4732,14.706,110.025,21.581999999999997,106.215,17.6
2018-11-17 12:15:00,100.416,20.934,98.7528,19.67,99.4478,11.095,99.5388,20.024,98.757,22.715999999999998,99.251,22.2,99.35799999999999,23.2,106.852,21.322,226.698,20.912,99.3127,7.979,141.812,20.454,98.8525,16.755,99.4435,14.695,109.998,21.58,106.186,17.6
2018-11-17 12:30:00,100.412,20.934,98.7406,19.669,99.4372,11.107999999999999,99.5268,20.01,98.7433,22.715,99.241,22.2,99.34700000000001,23.2,106.825,21.322,226.682,20.912,99.3011,8.147,141.798,20.454,98.8411,16.746,99.4292,14.689,109.984,21.58,106.171,17.6
2018-11-17 12:45:00,100.402,20.934,98.7297,19.666,99.4257,11.123,99.5134,20.009,98.7319,22.714000000000002,99.228,22.2,99.333,23.2,106.812,21.320999999999998,226.685,20.910999999999998,99.2897,8.31,141.785,20.454,98.8292,16.736,99.416,14.687999999999999,109.965,21.579,106.15799999999999,17.6
2018-11-17 13:00:00,100.395,20.934,98.7233,19.655,99.409,11.14,99.5038,20.009,98.7293,22.713,99.215,22.2,99.319,23.2,106.812,21.32,226.672,20.912,99.2751,8.474,141.777,20.454,98.8202,16.726,99.4056,14.683,109.958,21.579,106.13,17.5
2018-11-17 13:15:00,100.383,20.934,98.698,19.663,99.3889,11.16,99.4777,20.011,98.6993,22.712,99.196,22.2,99.29899999999999,23.2,106.781,21.318,226.65,20.912,99.2584,8.648,141.761,20.454,98.8001,16.717,99.3852,14.679,109.927,21.578000000000003,106.113,17.5
2018-11-17 13:30:00,100.376,20.934,98.6878,19.66,99.3793,11.181,99.4698,20.01,98.6908,22.71,99.18700000000001,22.2,99.289,23.2,106.775,21.318,226.646,20.912,99.2471,8.825,141.748,20.454,98.7847,16.708,99.3728,14.675,109.914,21.576999999999998,106.105,17.5
2018-11-17 13:45:00,100.37,20.934,98.673,19.642,99.3748,11.204,99.4624,20.009,98.6753,22.709,99.179,22.2,99.28299999999999,23.2,106.763,21.316999999999997,226.632,20.910999999999998,99.241,9.004,141.737,20.454,98.7771,16.7,99.3665,14.672,109.913,21.576,106.09700000000001,17.5
2018-11-17 14:00:00,100.364,20.934,98.6641,19.642,99.359,11.229000000000001,99.4432,20.009,98.6668,22.708000000000002,99.165,22.2,99.26799999999999,23.2,106.762,21.316,226.631,20.910999999999998,99.2285,9.182,141.727,20.455,98.7664,16.692,99.3569,14.669,109.897,21.576,106.085,17.5
2018-11-17 14:15:00,100.357,20.934,98.6595,19.641,99.3468,11.257,99.4365,20.007,98.6598,22.706999999999997,99.155,22.2,99.259,23.2,106.754,21.315,226.622,20.912,99.2193,9.38,141.718,20.454,98.7576,16.685,99.3425,14.667,109.883,21.575,106.08,17.5
2018-11-17 14:30:00,100.352,20.934,98.65,19.641,99.3421,11.286,99.4312,20.005,98.657,22.706,99.147,22.2,99.25399999999999,23.2,106.747,21.315,226.619,20.912,99.2156,9.602,141.711,20.455,98.7545,16.68,99.3384,14.664000000000001,109.873,21.574,106.072,17.5
2018-11-17 14:45:00,100.347,20.934,98.6385,19.637999999999998,99.331,11.317,99.417,20.004,98.6425,22.705,99.13600000000001,22.2,99.242,23.2,106.727,21.314,226.597,20.912,99.2053,9.824,141.699,20.455,98.7392,16.674,99.3234,14.66,109.851,21.573,106.06,17.5
